FID,HUC12,FP_Areakm2,StrmOrder,Floods,Groundwater,Sediment,Organics_Solutes,Habitat,IFI_geomean,IFI_prod,In_City,ECO_name
211,1.019E+11,7.9256101,5,0.959336046,0.649653011,0.569594978,0.713499338,0.648247842,0.696739777,0.16419239,0,HPL
212,1.019E+11,4.7923799,3,0.953929057,0.763484927,0.655422629,0.645141013,0.672405404,0.729835132,0.207073167,0,HPL
213,1.019E+11,15.3051004,7,0.898993695,0.581711908,0.557726138,0.567363835,0.656294097,0.641459363,0.108603981,0,HPL
214,1.019E+11,2.98366,-999,0.981615879,0.872624101,0.882039086,0.982338009,0.738862942,0.886780814,0.548379792,0,HPL
215,1.019E+11,0.780154,2,0.985534955,0.83859226,0.752696606,0.891342704,0.719751163,0.832173699,0.399089157,0,HPL
216,1.019E+11,4.7480998,3,0.961369559,0.872340162,0.783110004,0.887779871,0.661481096,0.826502834,0.385675221,0,HPL
217,1.019E+11,14.8929005,3,0.980340525,0.970746126,0.864183455,0.820291679,0.904997653,0.906026428,0.610526231,0,HPL
218,1.019E+11,13.5144997,7,0.925781746,0.627358003,0.601928959,0.54541785,0.688248039,0.666206284,0.131233171,0,HPL
219,1.019E+11,9.6290102,-999,0.999570274,0.99790144,0.997461363,1,0.995274715,0.998040137,0.990239018,0,HPL
220,1.019E+11,22.4962997,7,0.940312447,0.825738481,0.640922675,0.636300267,0.705799617,0.741058979,0.223492971,0,HPL
221,1.019E+11,30.0492992,7,0.815584803,0.557566303,0.488884423,0.594830895,0.558661197,0.593885571,0.073877785,1,HPL
222,1.019E+11,3.1943901,3,0.918604923,0.91401314,0.806589902,0.863644623,0.639311799,0.821403135,0.373922657,0,HPL
223,1.019E+11,4.3419099,7,0.858462945,0.585087197,0.557964856,0.564227824,0.488231553,0.599136623,0.077202139,1,HPL
224,1.019E+11,9.7788,1,0.993431877,0.994822628,0.838028015,0.782548229,0.886347467,0.895058623,0.574456839,1,HPL
225,1.019E+11,5.0945802,4,0.934099121,0.60738466,0.659830313,0.861167699,0.704396355,0.743427763,0.227087839,0,HPL
226,1.019E+11,21.5839996,7,0.796396462,0.414793796,0.374576096,0.553058395,0.474235687,0.503794441,0.032453897,1,HPL
227,1.019E+11,8.1089096,7,0.919809992,0.844189478,0.594262847,0.626064003,0.600588545,0.704469967,0.173505168,1,HPL
228,1.019E+11,4.4765501,7,0.944197388,0.901716313,0.653633066,0.571289639,0.696954104,0.739784883,0.221578319,0,HPL
229,1.019E+11,0.636805,3,0.42399899,0.557399052,0.458227799,0.238238273,0.488175805,0.416907831,0.012595061,1,SRO
230,1.019E+11,1.23349,3,0.311483439,0.5,0.389745448,0.186327264,0.422294734,0.34341212,0.004776151,1,SRO
231,1.019E+11,0.959202,4,0.594004137,0.5,0.485552315,0.12606148,0.46658731,0.385214091,0.008482245,1,SRO
232,1.019E+11,0.546382,4,0.5,0.75,0.59454611,0.459394813,0.56303074,0.565180281,0.057668015,1,SRO
233,1.019E+11,0.0240855,2,0.666666667,0.75,0.651587171,0.535449562,0.601058114,0.636964916,0.104852204,0,SRO
234,1.019E+11,1.30853,4,0.492203951,0.538138957,0.394843622,0.193124829,0.425926017,0.386302383,0.008602743,1,SRO
235,1.019E+11,0.241177,2,0.730282824,0.816015451,0.639395516,0.607214622,0.613336938,0.676706081,0.141905882,0,SRO
236,1.019E+11,0.777415,4,0.666666667,0.75,0.585434595,0.447246126,0.556956397,0.592329325,0.072914881,1,SRO
237,1.019E+11,0.0024903,3,0.5,0.75,0.664255558,0.552340745,0.609503706,0.609129986,0.083859042,1,SRO
238,1.019E+11,0.906619,3,0.389954743,0.584932114,0.478553598,0.304738131,0.483778636,0.43784939,0.016092508,1,SRO
239,1.019E+11,1.55428,4,0.465319472,0.75,0.59723181,0.462975747,0.564821207,0.558836716,0.054503533,1,SRO
240,1.019E+11,0.544836,2,0.563651781,0.75,0.629510369,0.506013825,0.634087029,0.61133218,0.085385925,0,SRO
241,1.019E+11,1.16502,2,0.840778952,0.947497243,0.768251678,0.806389181,0.737854959,0.81706348,0.364148896,1,SRO
242,1.019E+11,2.53756,1,0.5,0.446579676,0.506473037,0.413191148,0.380618597,0.446697231,0.017785509,1,HPL
243,1.019E+11,5.4611702,3,0.491319721,0.486408261,0.513753674,0.362303599,0.494363912,0.466066511,0.021990722,1,HPL
244,1.019E+11,1.11019,4,0.594676949,0.642015424,0.491781694,0.322375592,0.491522323,0.49510905,0.029751189,0,SRO
245,1.019E+11,1.22514,4,0.5,0.5,0.595585704,0.460780939,0.55948479,0.520994829,0.038385488,1,SRO
246,1.019E+11,9.01196,4,0.439409982,0.589838656,0.488236481,0.317766062,0.489445534,0.455836452,0.019680914,1,HPL
247,1.019E+11,4.3378,4,0.382305283,0.50934443,0.395804806,0.201563241,0.428935522,0.367063545,0.006663559,1,HPL
248,1.019E+11,2.03931,3,0.607711945,0.797418726,0.673370143,0.628388611,0.721032597,0.682282532,0.147849978,1,SRO
249,1.019E+11,1.55383,3,0.460986357,0.691479536,0.631506736,0.508675648,0.577581424,0.568041298,0.059142483,0,SRO
250,1.019E+11,1.58714,4,0.467717991,0.472385411,0.300648669,0.104351011,0.331756285,0.296709281,0.002299618,1,SRO
251,1.019E+11,0.0029766,3,1,1,0.958672245,0.944896327,0.972448163,0.974954066,0.880888165,0,SRO
252,1.019E+11,0.949616,3,0.570400934,0.792816156,0.583323756,0.677565718,0.713973022,0.662489687,0.127613203,1,SRO
253,1.019E+11,0.145074,3,0.58222037,0.678325802,0.579063327,0.512078099,0.660671651,0.599397233,0.077370191,1,SRO
254,1.019E+11,3.0933599,4,0.400906405,0.483029987,0.396202556,0.217563426,0.417329236,0.370339309,0.00696625,1,SRO
255,1.019E+11,0.22321,2,0.448099588,0.5,0.453248543,0.270998057,0.575941586,0.436520975,0.015849865,1,SRO
256,1.019E+11,1.04272,3,0.333333333,0.5,0.379444194,0.172592258,0.417952208,0.34027412,0.004561888,1,SRO
257,1.019E+11,0.63753,3,0.5,0.5,0.378088952,0.170785269,0.399381316,0.364648499,0.006447215,1,SRO
258,1.019E+11,9.0639496,3,0.5,0.278827495,0.36954913,0.454295513,0.357451774,0.384155219,0.008366305,1,SRO
259,1.019E+11,1.6657799,3,0.50409982,0.724376367,0.441238799,0.50040992,0.591166191,0.544048982,0.047663948,1,SRO
260,1.019E+11,2.39803,3,0.336929501,0.505394251,0.337853011,0.117137348,0.380865763,0.303300336,0.002566637,1,SRO
261,1.019E+11,0.663121,2,0.491983636,0.369466187,0.393097685,0.304735807,0.571415922,0.415891777,0.012442329,1,SRO
262,1.019E+11,0.693271,4,0.5,0.75,0.613870944,0.485161259,0.573317141,0.577135617,0.064030868,0,SRO
263,1.019E+11,0.0252262,4,1,1,0.769802759,0.693070345,0.846535173,0.853022246,0.451649764,0,HPL
264,1.019E+11,9.5749998,4,0.480065124,0.463037973,0.513254452,0.36604847,0.502059572,0.461645565,0.02096734,1,SRO
265,1.019E+11,0.554644,3,0.678557316,0.700737669,0.715720552,0.563307489,0.624203421,0.654020606,0.119662249,0,SRO
266,1.019E+11,0.963297,3,0.419064794,0.525446821,0.478683274,0.304911032,0.536501441,0.443936083,0.017242579,1,SRO
267,1.019E+11,2.6145,3,0.612175976,0.888357342,0.658160626,0.724295372,0.715418767,0.713927947,0.185469249,1,SRO
268,1.019E+11,10.7362003,4,0.477765979,0.42997715,0.452432479,0.328847133,0.452828245,0.424842923,0.013840186,1,SRO
269,1.019E+11,5.9079599,4,0.487597371,0.476802605,0.304207014,0.075146044,0.407411103,0.293157923,0.002165251,1,HPL
270,1.019E+11,2.23965,2,0.615489206,0.530099484,0.665492429,0.579228363,0.504135982,0.576001602,0.063404263,1,SRO
271,1.019E+11,4.09829,3,0.470004284,0.451562468,0.283948893,0.273341902,0.31637908,0.349457818,0.005211633,1,HPL
272,1.019E+11,3.5949099,3,0.477189004,0.269661479,0.269661479,0.333333333,0.293207122,0.320683269,0.003391419,1,HPL
273,1.019E+11,6.83322,4,0.738650712,0.442670217,0.493285924,0.519992066,0.504477812,0.531240757,0.042311355,1,HPL
274,1.019E+11,7.5113602,4,0.746871359,0.30405449,0.415990326,0.402075673,0.475655036,0.448101163,0.018066763,1,SRO
275,1.019E+11,1.27133,3,0.5,0.734703072,0.494823263,0.333333333,0.493869411,0.495683621,0.02992422,1,HPL
276,1.019E+11,10.8317003,4,0.437973639,0.403613966,0.358749379,0.258879823,0.380321956,0.362318895,0.006243885,1,HPL
277,1.019E+11,7.7782798,3,0.640673524,0.510904877,0.448279985,0.436389746,0.492659576,0.500944402,0.031546243,1,HPL
278,1.019E+11,8.13904,4,0.863139513,0.524343239,0.45715931,0.497121363,0.515304458,0.555722669,0.053001793,1,HPL
279,1.019E+11,7.1929598,5,0.799564685,0.57825503,0.518350077,0.321976801,0.487797269,0.51895778,0.037640912,1,HPL
280,1.019E+11,19.1005993,5,0.648232958,0.27075461,0.406684887,0.279797803,0.41069773,0.382636434,0.008202224,1,HPL
281,1.019E+11,2.0846701,2,0.953977612,0.769370359,0.602919756,0.651746689,0.714476278,0.729121591,0.206062894,1,HPL
282,1.019E+11,6.3097301,5,0.957950757,0.707639456,0.515244914,0.636115709,0.621352581,0.672990034,0.138052147,0,HPL
283,1.019E+11,0.187734,3,0.5,0.691445453,0.467169555,0.544820012,0.644779704,0.563343613,0.056737066,0,SRO
284,1.019E+11,0.431122,3,0.5,0.68969823,0.45493061,0.526171786,0.636620407,0.554774483,0.05255117,0,SRO
285,1.019E+11,0.0024325,2,0.833333333,0.75,0.720793427,0.627724569,0.813862285,0.74542195,0.23014995,0,SRO
286,1.019E+11,0.758863,3,0.487724943,0.575284606,0.461526411,0.400761655,0.563547352,0.493417071,0.029246295,0,SRO
287,1.019E+11,0.706661,4,0.666666667,0.665539944,0.454557985,0.493463905,0.617191507,0.572360294,0.061425329,0,SRO
288,1.019E+11,1.89478,4,0.77638352,0.654538851,0.536545982,0.588912158,0.524363988,0.609621693,0.084198056,0,SRO
289,1.019E+11,0.0019334,4,1,0.75,0.950993173,0.601324231,0.967328782,0.838656844,0.414879024,0,SRO
290,1.019E+11,1.4494801,4,0.5,0.75,0.579278401,0.439037868,0.429274493,0.527753514,0.040940738,1,SRO
291,1.019E+11,0.0074141,1,0.666666667,0.75,0.673850544,0.565134058,0.615900362,0.651387028,0.117272323,1,SRO
292,1.019E+11,0.131383,2,0.5,0.746832179,0.599272689,0.469920681,0.538307998,0.563085807,0.05660736,1,SRO
293,1.019E+11,2.7149799,4,0.323406326,0.490729954,0.330183257,0.119271071,0.371494927,0.297280776,0.00232185,1,SRO
294,1.019E+11,0.594559,3,0.666666667,0.75,0.729229861,0.638973148,0.713498376,0.698460755,0.166230245,0,SRO
295,1.019E+11,0.634386,4,0.629950474,0.701125336,0.684138022,0.578850696,0.639862913,0.645327034,0.111917834,0,SRO
296,1.019E+11,0.902029,3,0.657965007,0.520755502,0.73100631,0.649855276,0.645302547,0.637187964,0.105035914,0,SRO
297,1.019E+11,1.965,4,0.738523232,0.55645654,0.729520175,0.833389255,0.724024971,0.710373631,0.180898165,0,SRO
298,1.019E+11,0.295837,3,0.659562943,0.507158006,0.42955271,0.315544368,0.585005173,0.483868363,0.026523824,0,SRO
299,1.019E+11,0.178725,3,0.626478513,0.53228495,0.63857203,0.308185613,0.582547705,0.520572022,0.038229984,0,SRO
300,1.019E+11,0.24924,3,0.903615096,1,0.834937116,0.972685963,0.840825465,0.907952544,0.617043454,0,SRO
301,1.019E+11,1.36734,4,0.655603601,0.654336643,0.565146891,0.479271935,0.595457895,0.586148144,0.069188987,0,SRO
302,1.019E+11,5.5688,4,0.980218571,0.939910628,0.779006979,0.75283242,0.830763763,0.851972033,0.448876318,1,SRO
303,1.019E+11,3.8536501,4,0.91664657,0.575415146,0.676862999,0.844240466,0.698257445,0.732205765,0.210458137,0,SRO
304,1.019E+11,6.1436801,4,0.878020205,0.701032871,0.50907751,0.63202377,0.618866848,0.657160554,0.12256245,1,HPL
305,1.019E+11,3.12902,4,0.845839553,0.584975266,0.397404597,0.45163338,0.488604311,0.533925105,0.043391205,1,HPL
306,1.019E+11,0.336905,2,0.833333333,1,0.719113432,0.95881791,0.812742288,0.858738689,0.466987386,0,SRO
307,1.019E+11,1.44563,5,0.505940777,0.548448747,0.479868501,0.456753002,0.444228591,0.48565647,0.027017546,1,SRO
308,1.019E+11,2.7249701,5,0.333333333,0.225378325,0.23340863,0.010707074,0.292672371,0.140602185,5.49491E-05,1,SRO
309,1.019E+11,7.9464202,5,0.487438422,0.4105528,0.453285035,0.271583877,0.430463142,0.402809795,0.010604742,1,HPL
310,1.019E+11,16.2926998,5,0.625176655,0.571973108,0.593847324,0.290713143,0.547367554,0.507877972,0.033790676,1,HPL
311,1.019E+11,8.7550097,5,0.827684963,0.478736288,0.353325687,0.467511931,0.455480128,0.495313028,0.029812525,1,HPL
312,1.019E+11,4.6178198,5,0.881075353,0.450238359,0.44816386,0.600317812,0.546645264,0.566494685,0.058341716,1,HPL
313,1.019E+11,1.22876,3,0.753782134,0.73504735,0.646308929,0.582870028,0.749115148,0.68996065,0.156358543,0,SRO
314,1.019E+11,0.459244,3,0.706245574,0.735139864,0.614164819,0.606960786,0.696834363,0.66985402,0.134865492,0,SRO
315,1.019E+11,0.0090868,4,1,0.75,0.949534928,0.599379903,0.966356618,0.837688131,0.412488467,0,SRO
316,1.019E+11,0.312224,4,0.5,0.633378129,0.42707012,0.450009947,0.498999171,0.497153886,0.030370657,0,SRO
317,1.019E+11,1.49341,5,0.643122497,0.613816806,0.464199861,0.324466598,0.584484774,0.510735606,0.03475207,0,SRO
318,1.019E+11,0.202273,2,0.819593112,0.75,0.691595422,0.616274338,0.794396948,0.730574761,0.208124556,0,SRO
319,1.019E+11,0.225455,3,1,1,0.960815977,0.947754636,0.973877318,0.976265803,0.886830017,0,SRO
320,1.019E+11,1.1522,3,0.857602096,0.814182877,0.708596281,0.648501352,0.805730854,0.762959543,0.258527977,0,SRO
321,1.019E+11,2.4039099,3,0.697619792,0.708644377,0.607188579,0.472355689,0.628034719,0.616488113,0.08904787,0,SRO
322,1.019E+11,1.01402,4,0.66903013,0.711248175,0.450178252,0.515561887,0.617605481,0.584478661,0.068209254,0,SRO
323,1.019E+11,0.217631,2,0.973185753,1,0.936812175,0.969378062,0.957874784,0.967230626,0.846545287,0,SRO
324,1.019E+11,0.0023341,3,1,0.75,0.97359394,0.631458587,0.98239596,0.853520808,0.452971175,0,SRO
325,1.019E+11,3.23283,4,0.661647699,0.678138182,0.641339526,0.434346591,0.584534823,0.592564955,0.073060025,0,SRO
326,1.019E+11,0.133289,4,0.826904611,0.75,0.614034619,0.498236936,0.648518905,0.657678461,0.123046169,0,SRO
327,1.019E+11,1.37243,4,0.666666667,0.769574865,0.633534602,0.542820056,0.519791372,0.620130342,0.091709623,0,SRO
328,1.019E+11,0.845326,3,0.918021794,0.958296021,0.868885678,0.878100985,0.801208791,0.88332617,0.537781039,0,SRO
329,1.019E+11,0.185739,2,0.630731241,0.662458176,0.49013944,0.536796821,0.605071537,0.581551022,0.06651799,0,SRO
330,1.019E+11,1.11412,5,0.481254841,0.721882262,0.607064372,0.47608583,0.437883867,0.535333086,0.043966351,0,SRO
331,1.019E+11,0.399451,3,0.666666667,0.75,0.480737675,0.640983566,0.48715845,0.595770588,0.075057708,0,SRO
332,1.019E+11,1.06656,5,0.423247821,0.631901564,0.507378524,0.347131587,0.339944225,0.437416951,0.016013197,0,SRO
333,1.019E+11,0.798398,2,0.949537888,0.980833411,0.84102434,0.91451213,0.814130506,0.89775932,0.58317596,0,SRO
334,1.019E+11,0.464645,2,0.921608856,0.949040741,0.877504588,0.943190496,0.879194509,0.913593614,0.636451442,0,SRO
335,1.019E+11,1.19556,4,0.891537213,0.950939248,0.769559414,0.839886108,0.782547351,0.844215041,0.428810515,0,SRO
336,1.019E+11,0.915677,4,0.729477237,0.917350691,0.749452478,0.791009198,0.635614049,0.759159886,0.25215423,0,SRO
337,1.019E+11,1.61481,3,0.747585055,0.733354087,0.575132106,0.586074976,0.691987499,0.662763638,0.127877273,0,SRO
338,1.019E+11,0.820078,3,0.896247331,0.834776386,0.777830795,0.831126787,0.720119996,0.809824782,0.348301476,0,SRO
339,1.019E+11,1.70968,4,0.876479453,0.903934379,0.729919499,0.836137697,0.770190203,0.82074053,0.372416919,0,SRO
340,1.019E+11,1.62418,2,0.931451482,0.928187864,0.809152289,0.817314059,0.779065534,0.85066364,0.445440141,1,SRO
341,1.019E+11,1.2794,3,0.908267071,0.952678648,0.760825075,0.885351084,0.772140763,0.852415551,0.450045913,1,SRO
342,1.019E+11,1.51306,5,0.937350521,0.905396361,0.684097486,0.753993378,0.688763065,0.786790721,0.30150613,0,SRO
343,1.019E+11,1.2456,4,0.896051573,0.852264659,0.702475698,0.61421733,0.747876856,0.755680456,0.24642851,0,SRO
344,1.019E+11,1.2693501,4,0.906558809,0.859717066,0.838994458,0.970842771,0.725996306,0.856483078,0.460886444,0,SRO
345,1.019E+11,0.531501,4,0.779862774,0.718309332,0.763560826,0.732606863,0.63152059,0.723246544,0.19789364,0,SRO
346,1.019E+11,3.9557099,6,0.845125171,0.969877907,0.636915265,0.677507265,0.64125038,0.74324547,0.226809559,0,SRO
347,1.019E+11,0.816481,3,0.5,0.362800195,0.487300401,0.499333608,0.373861664,0.440055247,0.016501978,0,SRO
348,1.019E+11,6.8207302,2,0.982752877,0.941664569,0.84522376,0.738889713,0.867305239,0.870989197,0.501260914,0,SRO
349,1.019E+11,3.0871401,4,0.980311514,0.798319587,0.73828644,0.782982879,0.793600327,0.814749264,0.359021027,0,SRO
350,1.019E+11,11.7215004,4,0.673740124,0.409596128,0.627323005,0.391877917,0.621587793,0.530882668,0.042168945,1,HPL
351,1.019E+11,20.0132999,6,0.437815506,0.279627087,0.296024778,0.249018933,0.319919407,0.310523362,0.002887164,1,SRO
352,1.019E+11,2.4431801,5,0.777293475,0.883274514,0.707904165,0.842944331,0.760579489,0.791990074,0.311600893,0,HPL
353,1.019E+11,2.875,5,0.952867981,0.853679876,0.693644094,0.84746849,0.735959787,0.811499811,0.351918514,0,SRO
354,1.019E+11,6.3201499,4,0.935559476,0.875332484,0.791683091,0.777285816,0.778086603,0.829241254,0.392106912,0,HPL
355,1.019E+11,4.58708,5,0.832686516,0.557063009,0.385485797,0.597581008,0.476264277,0.551223603,0.050890771,1,HPL
356,1.019E+11,33.9006996,6,0.549571967,0.265153399,0.33951135,0.333333333,0.378179219,0.36223507,0.006236666,1,HPL
357,1.019E+11,9.8941898,2,0.559660409,0.220655755,0.380985185,0.381255659,0.425910279,0.377238901,0.007639806,1,HPL
358,1.019E+11,16.8220005,6,0.48022273,0.254889222,0.290963439,0.245679836,0.333591838,0.311202808,0.002918889,1,HPL
359,1.019E+11,14.0993004,3,0.555444196,0.294585939,0.509928994,0.475634714,0.495798059,0.455814465,0.019676168,1,HPL
360,1.019E+11,0.0394712,2,0.95347475,0.75,0.496253069,0.754721259,0.664168713,0.707990992,0.177884727,0,HPL
361,1.019E+11,12.9931002,6,0.672399594,0.293984149,0.365265319,0.314423592,0.392476721,0.389025227,0.008910228,1,HPL
362,1.019E+11,4.8965602,2,0.909264612,0.445930786,0.550938039,0.762341382,0.589583998,0.631467695,0.10040508,0,HPL
363,1.019E+11,3.66329,6,0.678784286,0.272783203,0.414182407,0.363710937,0.509245523,0.427056097,0.014204457,1,HPL
364,1.019E+11,30.0324001,6,0.550751934,0.304710563,0.357269268,0.31837127,0.388100475,0.374924179,0.007408278,1,HPL
365,1.019E+11,0.749535,4,0.897774186,0.891665785,0.823057457,0.686142853,0.806023955,0.817169921,0.364386151,0,HPL
366,1.019E+11,2.8739901,4,0.915231581,0.90150241,0.773472939,0.711963877,0.80298903,0.817376443,0.364846837,0,HPL
367,1.019E+11,9.9488297,3,0.940070526,0.756801373,0.797837292,0.864727636,0.803564811,0.830216548,0.394418183,0,HPL
368,1.019E+11,16.9797001,3,0.614052225,0.460598446,0.518374385,0.623385266,0.470386099,0.532937726,0.042991473,1,HPL
369,1.019E+11,14.9202003,4,0.544298255,0.295759507,0.455093642,0.548991783,0.453581341,0.44897224,0.01824305,1,HPL
370,1.019E+11,19.7696991,4,0.891272077,0.49007172,0.548337915,0.741173446,0.5877881,0.636343734,0.104341929,0,HPL
371,1.019E+11,5.5114799,3,0.947643778,0.890443654,0.775648642,0.867074427,0.71186803,0.834208272,0.403991717,0,HPL
372,1.019E+11,2.9175999,2,0.953298317,0.994965313,0.884826083,0.886279369,0.750270784,0.889890707,0.558063165,0,HPL
373,1.019E+11,2.11724,3,0.973681108,0.996885577,0.885657813,0.878615761,0.748398604,0.892178996,0.565275253,0,HPL
374,1.019E+11,40.6917992,4,0.720824134,0.512904323,0.524255194,0.71005468,0.597469331,0.606740753,0.082227262,0,HPL
375,1.019E+11,0.030464,1,1,1,0.888830617,0.851774156,0.800904579,0.904783867,0.6063512,0,HPL
376,1.019E+11,15.7166996,6,0.865663705,0.456860013,0.428257791,0.551374519,0.54082399,0.550386856,0.050505685,0,HPL
377,1.019E+11,1.4727,3,0.992090662,1,0.929885933,0.922333253,0.919938858,0.952194293,0.78275864,0,HPL
378,1.019E+11,3.6744599,3,0.956281972,0.937158601,0.868888834,0.893539348,0.801771379,0.889826842,0.557862939,0,HPL
379,1.019E+11,2.04597,4,0.965346818,0.928951336,0.822017895,0.865099472,0.806816679,0.875547483,0.514515568,0,HPL
380,1.019E+11,3.87393,2,0.974629277,0.975419799,0.908518415,0.904989237,0.902454077,0.932581199,0.705396466,0,HPL
381,1.019E+11,2.7551,4,0.965731279,0.99463961,0.885363374,0.868027334,0.875795754,0.916465176,0.646516833,0,HPL
382,1.019E+11,1.61294,2,0.983533167,0.996695434,0.924294691,0.90812331,0.909646446,0.943704177,0.748478599,0,HPL
383,1.019E+11,3.85553,3,0.986515802,0.998715192,0.911675269,0.897207275,0.899570459,0.937697525,0.724959671,0,HPL
384,1.019E+11,12.2241001,5,0.949610549,0.947180021,0.688275606,0.675633595,0.715322617,0.785580557,0.299194516,0,HPL
385,1.019E+11,3.7990301,4,0.978813142,0.788306209,0.55350234,0.693659242,0.624156317,0.713494697,0.184907169,0,HPL
386,1.019E+11,26.5534992,4,0.954069812,0.953408351,0.727782516,0.71056067,0.697701156,0.800251075,0.328194525,0,HPL
387,1.019E+11,3.51369,-999,0.899778497,0.727236378,0.678911172,0.969648504,0.640081072,0.772849082,0.275723306,0,HPL
388,1.019E+11,22.155899,2,0.871607571,0.913439908,0.833276291,0.826950478,0.734460507,0.833772545,0.402937745,1,HPL
389,1.019E+11,5.2699199,4,0.927240578,0.904863749,0.624168456,0.702544871,0.688913427,0.75994687,0.253463923,0,HPL
390,1.019E+11,0.720966,2,0.965557894,0.99092854,0.912517887,0.897076645,0.891550075,0.930695184,0.698292428,0,HPL
391,1.019E+11,1.60867,2,0.916278935,0.992415851,0.851091946,0.894336239,0.813948397,0.891577532,0.563372413,0,HPL
392,1.019E+11,2.69959,3,0.940459939,0.934093842,0.852449822,0.891528199,0.739360785,0.868316845,0.493618163,0,HPL
393,1.019E+11,6.0128498,5,0.932528167,0.86287751,0.583641348,0.659998393,0.62933793,0.721168567,0.195067063,0,HPL
394,1.019E+11,4.3583298,3,0.944578712,0.959576863,0.863681626,0.887353135,0.760597732,0.880206605,0.528351708,0,HPL
395,1.019E+11,3.51791,5,0.912046709,0.861906939,0.596815968,0.64607639,0.571250716,0.704183272,0.173152402,0,HPL
396,1.019E+11,4.6072798,5,0.838794715,0.82157382,0.531656359,0.646945665,0.470528937,0.644877889,0.111528904,0,HPL
397,1.019E+11,5.7841301,3,0.932023523,0.892559018,0.787156582,0.878885813,0.653586336,0.822379116,0.376149393,0,HPL
398,1.019E+11,26.8052998,5,0.884608073,0.69430342,0.426858141,0.612985342,0.522845099,0.609370437,0.084024687,0,HPL
