,FID,HUC12,FREQUENCY,SUM_Length_km,Unnamed: 0,FP_Areakm2,Line_Density
317,-1,110200090602,1,5.123950004577637,1242,2.7698800563812256,1.8498815473157855
318,-1,110200090701,4,17.956109881401062,1244,37.70009994506836,0.47628812410482596
319,-1,110200090702,5,8.263611137866974,1245,11.14579963684082,0.7414103435479684
320,-1,110200090703,2,8.377169847488402,1246,6.386300086975098,1.3117407158134795
321,-1,110200090704,5,14.172579765319824,1247,66.04419708251953,0.21459235468654064
322,-1,110200090906,4,0.41330280527472496,1258,4.591989994049072,0.09000516242638577
323,-1,110200091001,4,8.286761067807674,1259,7.425059795379639,1.1160531088199779
324,-1,110200091002,4,11.292609930038452,1260,5.103439807891847,2.212744806468729
325,-1,110200091007,4,9.147447168827057,1265,7.737410068511963,1.1822363152307718
326,-1,110200091008,18,49.390682488679886,1266,27.107500076293945,1.822030152159735
327,-1,110200091204,2,1.167199984192848,1277,16.837600708007812,0.06932103952540804
328,-1,110200091205,3,0.83526699244976,1278,9.005149841308594,0.09275436912978477
329,-1,110200091306,6,9.850844025611877,1284,10.697400093078613,0.9208633817468909
330,-1,110200091401,11,80.58171239495276,1285,32.79230117797852,2.457336310666326
331,-1,110200091402,6,17.483521968126293,1286,25.600200653076172,0.6829447239518194
332,-1,110200091403,14,33.33387412130833,1287,6.568379878997803,5.074900467905699
